id_measurement;latitude;longitude;id_ernte;fehlt;überreif;verkümmert;kein Kopf;faul;unreif;Gewicht
Hofmaenner_F_001.255;47.21775353;9.493222128;Hofmaenner_F_001.255;false;false;false;false;false;false;615
Hofmaenner_F_001.256;47.21775037;9.49322027;Hofmaenner_F_001.256;false;false;false;false;false;false;712
Hofmaenner_F_001.257;47.21774727;9.493218502;Hofmaenner_F_001.257;false;false;false;false;false;false;544
Hofmaenner_F_001.258;47.21774418;9.493217054;Hofmaenner_F_001.258;false;false;false;false;false;false;836
Hofmaenner_F_001.259;47.21774067;9.49321451;Hofmaenner_F_001.259;false;false;false;false;false;false;406
Hofmaenner_F_001.260;47.21773832;9.493213725;Hofmaenner_F_001.260;false;false;false;false;false;false;490
Hofmaenner_F_001.261;47.21773481;9.493211907;Hofmaenner_F_001.261;false;false;false;false;false;false;815
Hofmaenner_F_001.262;47.21773217;9.493210097;Hofmaenner_F_001.262;false;false;false;false;false;false;500
Hofmaenner_F_001.263;47.21772919;9.493208675;Hofmaenner_F_001.263;false;false;false;false;false;false;755
Hofmaenner_F_001.264;47.21772589;9.493206639;Hofmaenner_F_001.264;false;false;false;false;false;true;nan
Hofmaenner_F_001.265;47.21772308;9.493205262;Hofmaenner_F_001.265;false;false;false;false;false;false;816
Hofmaenner_F_001.266;47.21771968;9.493203392;Hofmaenner_F_001.266;false;false;false;false;false;false;531
Hofmaenner_F_001.267;47.21771658;9.493201683;Hofmaenner_F_001.267;false;false;false;false;false;false;640
Hofmaenner_F_001.268;47.2177137;9.493199833;Hofmaenner_F_001.268;false;false;false;false;false;false;726
Hofmaenner_F_001.269;47.21771054;9.493198242;Hofmaenner_F_001.269;false;false;false;false;false;false;674
Hofmaenner_F_001.270;47.21770748;9.493196679;Hofmaenner_F_001.270;false;false;false;false;false;false;765
Hofmaenner_F_001.271;47.21770408;9.493194677;Hofmaenner_F_001.271;false;false;false;false;false;false;559
Hofmaenner_F_001.272;47.2177012;9.493193146;Hofmaenner_F_001.272;false;false;false;false;false;false;455
Hofmaenner_F_001.273;47.21769819;9.49319119;Hofmaenner_F_001.273;false;false;false;false;false;false;580
Hofmaenner_F_001.274;47.21769506;9.493189542;Hofmaenner_F_001.274;false;false;false;false;false;false;550
Hofmaenner_F_001.275;47.21769197;9.493187885;Hofmaenner_F_001.275;false;false;false;false;false;false;627
Hofmaenner_F_001.276;47.2176888;9.493186154;Hofmaenner_F_001.276;false;false;false;false;false;false;534
Hofmaenner_F_001.277;47.21768584;9.493184361;Hofmaenner_F_001.277;false;false;false;false;false;false;577
Hofmaenner_F_001.278;47.21768279;9.493182735;Hofmaenner_F_001.278;false;false;false;false;false;false;603
Hofmaenner_F_001.279;47.21767956;9.493180921;Hofmaenner_F_001.279;false;false;false;false;false;false;703
Hofmaenner_F_001.280;47.21767644;9.493178897;Hofmaenner_F_001.280;false;false;false;false;false;false;571
Hofmaenner_F_001.281;47.21767342;9.493177357;Hofmaenner_F_001.281;false;false;false;false;false;false;726
Hofmaenner_F_001.282;47.21767037;9.493175524;Hofmaenner_F_001.282;false;false;false;false;false;false;519
Hofmaenner_F_001.283;47.21766727;9.493173931;Hofmaenner_F_001.283;false;false;false;false;false;false;672
Hofmaenner_F_001.284;47.21766432;9.493172098;Hofmaenner_F_001.284;false;false;false;false;false;false;730
Hofmaenner_F_001.285;47.21766106;9.493170453;Hofmaenner_F_001.285;false;false;false;false;false;false;553
Hofmaenner_F_001.286;47.21765818;9.493168772;Hofmaenner_F_001.286;false;false;false;false;false;false;825
Hofmaenner_F_001.287;47.21765497;9.493166735;Hofmaenner_F_001.287;false;false;false;false;false;false;680
Hofmaenner_F_001.288;47.21765178;9.493165109;Hofmaenner_F_001.288;false;false;false;false;false;false;693
Hofmaenner_F_001.289;47.21764887;9.49316343;Hofmaenner_F_001.289;false;false;true;false;false;false;nan
Hofmaenner_F_001.290;47.21764577;9.493161612;Hofmaenner_F_001.290;false;false;false;false;false;false;762
Hofmaenner_F_001.291;47.2176426;9.493159881;Hofmaenner_F_001.291;false;false;false;false;false;false;724
Hofmaenner_F_001.292;47.2176397;9.493158222;Hofmaenner_F_001.292;false;false;false;false;false;false;554
Hofmaenner_F_001.293;47.21763665;9.493156572;Hofmaenner_F_001.293;false;false;false;false;false;false;522
Hofmaenner_F_001.294;47.21763347;9.493154717;Hofmaenner_F_001.294;false;false;false;false;false;false;751
Hofmaenner_F_001.295;47.21763057;9.493153107;Hofmaenner_F_001.295;false;false;false;false;false;false;405
Hofmaenner_F_001.296;47.21762761;9.493151371;Hofmaenner_F_001.296;false;false;false;false;false;true;nan
Hofmaenner_F_001.297;47.21762449;9.493149728;Hofmaenner_F_001.297;false;false;false;false;false;false;639
Hofmaenner_F_001.298;47.21762147;9.493147849;Hofmaenner_F_001.298;false;false;false;false;false;false;674
Hofmaenner_F_001.299;47.21761832;9.493146246;Hofmaenner_F_001.299;false;false;false;false;false;false;478
Hofmaenner_F_001.300;47.21761517;9.493144154;Hofmaenner_F_001.300;false;false;false;false;false;false;745
Hofmaenner_F_001.301;47.21761224;9.493142513;Hofmaenner_F_001.301;false;false;false;false;false;false;597
Hofmaenner_F_001.302;47.21760923;9.493140902;Hofmaenner_F_001.302;false;false;false;false;false;false;711
Hofmaenner_F_001.303;47.2176061;9.493139218;Hofmaenner_F_001.303;false;true;false;false;false;false;nan
Hofmaenner_F_001.304;47.21760324;9.493137524;Hofmaenner_F_001.304;false;false;false;false;false;false;384
Hofmaenner_F_001.305;47.21760003;9.493135777;Hofmaenner_F_001.305;false;false;false;false;false;false;614
Hofmaenner_F_001.306;47.21759701;9.493134023;Hofmaenner_F_001.306;false;false;false;false;false;false;574
Hofmaenner_F_001.307;47.21759377;9.493132195;Hofmaenner_F_001.307;false;false;false;false;false;false;728
Hofmaenner_F_001.308;47.21759062;9.493130705;Hofmaenner_F_001.308;false;false;false;false;false;false;327
Hofmaenner_F_001.309;47.21758781;9.493129028;Hofmaenner_F_001.309;false;false;false;false;false;false;533
Hofmaenner_F_001.310;47.21758477;9.493127238;Hofmaenner_F_001.310;false;false;false;false;false;false;620
Hofmaenner_F_001.311;47.21758147;9.493125427;Hofmaenner_F_001.311;false;false;false;false;false;false;689
Hofmaenner_F_001.312;47.21757841;9.493123672;Hofmaenner_F_001.312;false;false;false;false;false;false;670
Hofmaenner_F_001.313;47.21757549;9.493121854;Hofmaenner_F_001.313;false;false;false;false;false;false;510
Hofmaenner_F_001.314;47.21757231;9.493120045;Hofmaenner_F_001.314;false;false;false;false;false;false;773
Hofmaenner_F_001.315;47.21756915;9.493118493;Hofmaenner_F_001.315;false;false;false;false;false;false;647
Hofmaenner_F_001.316;47.21756612;9.493116472;Hofmaenner_F_001.316;false;false;true;false;false;false;nan
Hofmaenner_F_001.317;47.21756305;9.493114747;Hofmaenner_F_001.317;false;false;false;false;false;false;585
Hofmaenner_F_001.318;47.21755989;9.4931128;Hofmaenner_F_001.318;false;false;false;false;false;false;718
Hofmaenner_F_001.319;47.21755697;9.493111146;Hofmaenner_F_001.319;false;false;false;false;false;false;630
Hofmaenner_F_001.320;47.21755383;9.493109376;Hofmaenner_F_001.320;false;false;false;false;false;false;574
Hofmaenner_F_001.321;47.21755094;9.493107986;Hofmaenner_F_001.321;false;false;false;false;false;false;628
Hofmaenner_F_001.322;47.21754755;9.493105967;Hofmaenner_F_001.322;false;false;false;false;false;false;825
Hofmaenner_F_001.323;47.2175445;9.493104379;Hofmaenner_F_001.323;false;false;false;false;false;false;742
Hofmaenner_F_001.324;47.21754029;9.493101118;Hofmaenner_F_001.324;true;false;false;false;false;false;nan
Hofmaenner_F_001.325;47.21753808;9.493100591;Hofmaenner_F_001.325;false;false;false;false;false;false;699
Hofmaenner_F_001.326;47.21753509;9.493099252;Hofmaenner_F_001.326;false;false;false;false;false;false;686
Hofmaenner_F_001.327;47.21753203;9.493097427;Hofmaenner_F_001.327;false;false;false;false;false;false;665
Hofmaenner_F_001.328;47.21752882;9.493095757;Hofmaenner_F_001.328;false;false;false;false;false;false;686
Hofmaenner_F_001.329;47.2175251;9.493093682;Hofmaenner_F_001.329;false;false;false;false;false;true;nan
Hofmaenner_F_001.330;47.2175225;9.493092108;Hofmaenner_F_001.330;false;false;false;false;false;false;580
Hofmaenner_F_001.331;47.21751934;9.4930904;Hofmaenner_F_001.331;false;false;false;false;false;false;556
Hofmaenner_F_001.332;47.21751647;9.493088442;Hofmaenner_F_001.332;false;false;false;false;false;false;582
Hofmaenner_F_001.333;47.21751318;9.493086593;Hofmaenner_F_001.333;false;false;false;false;false;false;700
Hofmaenner_F_001.334;47.21751051;9.493085218;Hofmaenner_F_001.334;false;false;false;false;false;false;440
Hofmaenner_F_001.335;47.21750768;9.493083225;Hofmaenner_F_001.335;false;false;false;false;false;false;475
Hofmaenner_F_001.336;47.21750501;9.493081377;Hofmaenner_F_001.336;false;false;false;false;false;false;525
Hofmaenner_F_001.337;47.21750211;9.493080196;Hofmaenner_F_001.337;false;false;false;false;false;false;640
Hofmaenner_F_001.338;47.21749924;9.493078317;Hofmaenner_F_001.338;false;false;false;false;false;false;306
Hofmaenner_F_001.339;47.21749582;9.493076511;Hofmaenner_F_001.339;false;false;false;false;false;false;669
Hofmaenner_F_001.340;47.2174901;9.493073167;Hofmaenner_F_001.340;false;false;false;false;false;false;690
Hofmaenner_F_001.341;47.21748715;9.493071168;Hofmaenner_F_001.341;false;false;false;false;false;false;366
Hofmaenner_F_001.342;47.21748401;9.49306942;Hofmaenner_F_001.342;false;false;false;false;false;false;562
Hofmaenner_F_001.343;47.21748095;9.493067426;Hofmaenner_F_001.343;false;false;false;false;false;false;666
Hofmaenner_F_001.344;47.21747799;9.493065898;Hofmaenner_F_001.344;false;false;false;false;false;false;676
Hofmaenner_F_001.345;47.21747575;9.493064559;Hofmaenner_F_001.345;false;false;true;false;false;false;nan
Hofmaenner_F_001.346;47.21747239;9.493062655;Hofmaenner_F_001.346;false;false;false;false;false;false;695
Hofmaenner_F_001.347;47.21746931;9.493060965;Hofmaenner_F_001.347;false;false;false;false;false;false;582
Hofmaenner_F_001.348;47.2174664;9.493059144;Hofmaenner_F_001.348;false;false;false;false;false;false;562
Hofmaenner_F_001.349;47.21746373;9.493057692;Hofmaenner_F_001.349;false;false;false;false;false;false;466
Hofmaenner_F_001.350;47.21746069;9.493056002;Hofmaenner_F_001.350;false;false;false;false;false;false;490
Hofmaenner_F_001.351;47.21745807;9.493054438;Hofmaenner_F_001.351;false;false;false;false;false;false;473
Hofmaenner_F_001.352;47.21745465;9.493052699;Hofmaenner_F_001.352;false;false;false;false;false;false;790
Hofmaenner_F_001.353;47.21745147;9.493050657;Hofmaenner_F_001.353;false;false;false;false;false;false;559
Hofmaenner_F_001.354;47.21744842;9.493049265;Hofmaenner_F_001.354;false;false;false;false;false;false;607
Hofmaenner_F_001.355;47.21744536;9.493047537;Hofmaenner_F_001.355;false;false;false;false;false;false;704
Hofmaenner_F_001.356;47.21744256;9.493045662;Hofmaenner_F_001.356;false;false;false;false;false;false;645
Hofmaenner_F_001.357;47.21743985;9.493044127;Hofmaenner_F_001.357;false;false;false;false;false;false;566
Hofmaenner_F_001.358;47.21743657;9.493042387;Hofmaenner_F_001.358;false;false;false;false;false;false;655
Hofmaenner_F_001.359;47.21743373;9.493041291;Hofmaenner_F_001.359;false;false;false;false;false;false;616
Hofmaenner_F_001.360;47.21743063;9.493039694;Hofmaenner_F_001.360;false;false;false;false;false;false;719
Hofmaenner_F_001.361;47.2174272;9.493037977;Hofmaenner_F_001.361;false;false;false;false;false;false;696
Hofmaenner_F_001.362;47.21742443;9.493035994;Hofmaenner_F_001.362;false;false;false;false;false;false;800
Hofmaenner_F_001.363;47.21742136;9.493034509;Hofmaenner_F_001.363;false;false;false;false;false;false;646
Hofmaenner_F_001.364;47.21741814;9.493032436;Hofmaenner_F_001.364;false;false;false;false;false;false;633
Hofmaenner_F_001.365;47.21741508;9.493030683;Hofmaenner_F_001.365;false;false;false;false;false;false;690
Hofmaenner_F_001.366;47.21741198;9.49302911;Hofmaenner_F_001.366;false;false;false;false;false;false;681
Hofmaenner_F_001.367;47.21740915;9.493027365;Hofmaenner_F_001.367;false;false;false;false;false;false;758
Hofmaenner_F_001.368;47.21740607;9.493025794;Hofmaenner_F_001.368;false;false;false;false;false;false;577
Hofmaenner_F_001.369;47.21740306;9.493023874;Hofmaenner_F_001.369;false;false;false;false;false;false;703
Hofmaenner_F_001.370;47.21740057;9.49302247;Hofmaenner_F_001.370;false;false;false;false;false;false;600
Hofmaenner_F_001.371;47.21739748;9.493020622;Hofmaenner_F_001.371;false;false;false;false;false;false;677
Hofmaenner_F_001.372;47.21739431;9.493018795;Hofmaenner_F_001.372;false;false;false;false;false;false;661
Hofmaenner_F_001.373;47.21739117;9.493017226;Hofmaenner_F_001.373;false;false;false;false;false;false;620
Hofmaenner_F_001.374;47.21738804;9.493015651;Hofmaenner_F_001.374;false;false;false;false;false;false;601
Hofmaenner_F_001.375;47.21738474;9.493013793;Hofmaenner_F_001.375;false;false;false;false;false;false;663
Hofmaenner_F_001.376;47.21738176;9.493012102;Hofmaenner_F_001.376;false;false;false;false;false;false;577
Hofmaenner_F_001.377;47.21737896;9.493010515;Hofmaenner_F_001.377;false;false;false;false;false;false;563
Hofmaenner_F_001.378;47.21737559;9.493008416;Hofmaenner_F_001.378;false;false;false;false;false;false;430
Hofmaenner_F_001.379;47.21737259;9.493006673;Hofmaenner_F_001.379;false;false;false;false;false;false;598
Hofmaenner_F_001.380;47.21736928;9.49300488;Hofmaenner_F_001.380;false;false;false;false;false;false;565
Hofmaenner_F_001.381;47.21736649;9.493003391;Hofmaenner_F_001.381;false;false;false;false;false;false;580
Hofmaenner_F_001.382;47.21736313;9.493001443;Hofmaenner_F_001.382;false;false;false;false;false;false;580
Hofmaenner_F_001.383;47.2173602;9.492999666;Hofmaenner_F_001.383;false;false;false;false;false;false;549
Hofmaenner_F_001.384;47.21735682;9.49299763;Hofmaenner_F_001.384;false;false;false;false;false;false;618
Hofmaenner_F_001.385;47.21735397;9.4929962;Hofmaenner_F_001.385;false;false;false;false;false;false;501
Hofmaenner_F_001.386;47.2173511;9.492994561;Hofmaenner_F_001.386;false;false;false;false;false;false;640
Hofmaenner_F_001.387;47.21734773;9.492992554;Hofmaenner_F_001.387;false;false;false;false;false;false;854
Hofmaenner_F_001.388;47.21734491;9.492991185;Hofmaenner_F_001.388;false;false;false;false;false;false;428
Hofmaenner_F_001.389;47.21734128;9.492989031;Hofmaenner_F_001.389;false;false;false;false;false;false;595
Hofmaenner_F_001.390;47.21733836;9.492987279;Hofmaenner_F_001.390;false;false;false;false;false;false;515
Hofmaenner_F_001.391;47.21733584;9.492985776;Hofmaenner_F_001.391;false;false;false;false;false;false;556
Hofmaenner_F_001.392;47.2173322;9.492983811;Hofmaenner_F_001.392;false;false;false;false;false;false;610
Hofmaenner_F_001.393;47.21732944;9.492982227;Hofmaenner_F_001.393;false;false;false;false;false;false;739
Hofmaenner_F_001.394;47.21732663;9.492980676;Hofmaenner_F_001.394;false;false;false;false;false;false;372
Hofmaenner_F_001.395;47.21732286;9.492978773;Hofmaenner_F_001.395;false;false;false;false;false;true;188/250
Hofmaenner_F_001.396;47.21732047;9.492977142;Hofmaenner_F_001.396;false;false;false;false;false;false;368
Hofmaenner_F_001.397;47.21731756;9.49297535;Hofmaenner_F_001.397;false;false;false;false;false;false;810
Hofmaenner_F_001.398;47.21731469;9.492973831;Hofmaenner_F_001.398;false;false;false;false;false;false;611
Hofmaenner_F_001.399;47.21731117;9.492972168;Hofmaenner_F_001.399;false;false;false;false;false;false;647
Hofmaenner_F_001.400;47.21730801;9.49297037;Hofmaenner_F_001.400;false;false;false;false;false;false;426
Hofmaenner_F_001.401;47.21730499;9.492968759;Hofmaenner_F_001.401;false;false;false;false;false;false;658
Hofmaenner_F_001.402;47.21730196;9.492966952;Hofmaenner_F_001.402;false;false;false;false;false;false;505
Hofmaenner_F_001.403;47.21729903;9.492965305;Hofmaenner_F_001.403;false;false;false;false;false;false;756
Hofmaenner_F_001.404;47.21729616;9.492963447;Hofmaenner_F_001.404;false;false;false;false;false;false;705
Hofmaenner_F_001.405;47.21729299;9.492961389;Hofmaenner_F_001.405;false;false;false;false;false;false;743
Hofmaenner_F_001.406;47.21729002;9.492959701;Hofmaenner_F_001.406;false;false;false;false;false;false;670
Hofmaenner_F_001.407;47.21728669;9.492958055;Hofmaenner_F_001.407;false;false;false;false;false;false;797
Hofmaenner_F_001.408;47.21728377;9.492956296;Hofmaenner_F_001.408;false;false;false;false;false;true;nan
Hofmaenner_F_001.409;47.21728087;9.492954807;Hofmaenner_F_001.409;false;false;false;false;false;false;735
Hofmaenner_F_001.410;47.2172779;9.492953073;Hofmaenner_F_001.410;false;false;false;false;false;false;330
Hofmaenner_F_001.411;47.21727465;9.492951193;Hofmaenner_F_001.411;false;false;false;false;false;false;695
Hofmaenner_F_001.412;47.21727152;9.492949633;Hofmaenner_F_001.412;false;false;false;false;false;false;591
Hofmaenner_F_001.413;47.21726854;9.492947843;Hofmaenner_F_001.413;false;false;false;false;false;false;438
Hofmaenner_F_001.414;47.2172656;9.492945881;Hofmaenner_F_001.414;false;false;false;false;false;false;600
Hofmaenner_F_001.415;47.21726277;9.492944301;Hofmaenner_F_001.415;false;false;true;false;false;false;nan
Hofmaenner_F_001.416;47.21725934;9.492942477;Hofmaenner_F_001.416;false;false;false;false;false;false;638
Hofmaenner_F_001.417;47.21725626;9.492940612;Hofmaenner_F_001.417;false;false;false;false;false;false;810
Hofmaenner_F_001.418;47.21725293;9.492938849;Hofmaenner_F_001.418;false;false;false;false;false;false;440
Hofmaenner_F_001.419;47.2172499;9.492937196;Hofmaenner_F_001.419;false;false;false;false;false;false;577
Hofmaenner_F_001.420;47.21724672;9.49293531;Hofmaenner_F_001.420;false;false;false;false;false;false;800
Hofmaenner_F_001.421;47.21724365;9.492933526;Hofmaenner_F_001.421;false;false;false;false;false;false;256
Hofmaenner_F_001.422;47.21724065;9.492931839;Hofmaenner_F_001.422;false;false;false;false;false;false;1044
Hofmaenner_F_001.423;47.21723817;9.492930399;Hofmaenner_F_001.423;false;false;false;false;false;true;150
Hofmaenner_F_001.424;47.21723455;9.492928388;Hofmaenner_F_001.424;false;false;false;false;false;false;546
Hofmaenner_F_001.425;47.21723125;9.49292663;Hofmaenner_F_001.425;false;false;false;false;false;false;340
